hotel_name,review_idx,aspect,sentiment
Göktürk Butik Otel,756,Leisure & Meals,positive
Mira Apart,757,room,positive
Mira Apart,757,service,positive
Mira Apart,757,location,positive
Mira Apart,757,price,positive
Mira Apart,757,food,positive
Mira Apart,757,Beach & Water,positive
Mira Apart,757,Accommodation & Facilities,positive
Mira Apart,757,Service & Social Experience,positive
Mira Apart,757,Leisure & Meals,positive
Mira Apart,758,room,positive
Mira Apart,758,service,positive
Mira Apart,758,location,positive
Mira Apart,758,price,positive
Mira Apart,758,food,positive
Mira Apart,758,Beach & Water,positive
Mira Apart,758,Accommodation & Facilities,positive
Mira Apart,758,Service & Social Experience,positive
Mira Apart,758,Leisure & Meals,positive
Mira Apart,759,room,positive
Mira Apart,759,service,positive
Mira Apart,759,location,positive
Mira Apart,759,price,positive
Mira Apart,759,food,positive
Mira Apart,759,Beach & Water,positive
Mira Apart,759,Accommodation & Facilities,positive
Mira Apart,759,Service & Social Experience,positive
Mira Apart,759,Leisure & Meals,positive
Mira Apart,760,room,positive
Mira Apart,760,service,positive
Mira Apart,760,location,positive
Mira Apart,760,price,positive
Mira Apart,760,food,positive
Mira Apart,760,Beach & Water,positive
Mira Apart,760,Accommodation & Facilities,positive
Mira Apart,760,Service & Social Experience,positive
Mira Apart,760,Leisure & Meals,positive
Mira Apart,761,room,positive
Mira Apart,761,service,positive
Mira Apart,761,location,positive
Mira Apart,761,price,positive
Mira Apart,761,food,positive
Mira Apart,761,Beach & Water,positive
Mira Apart,761,Accommodation & Facilities,positive
Mira Apart,761,Service & Social Experience,positive
Mira Apart,761,Leisure & Meals,positive
Mira Apart,762,room,positive
Mira Apart,762,service,positive
Mira Apart,762,location,positive
Mira Apart,762,price,positive
Mira Apart,762,food,positive
Mira Apart,762,Beach & Water,positive
Mira Apart,762,Accommodation & Facilities,positive
Mira Apart,762,Service & Social Experience,positive
Mira Apart,762,Leisure & Meals,positive
Mira Apart,763,room,positive
Mira Apart,763,service,positive
Mira Apart,763,location,positive
Mira Apart,763,price,positive
Mira Apart,763,food,positive
Mira Apart,763,Beach & Water,positive
Mira Apart,763,Accommodation & Facilities,positive
Mira Apart,763,Service & Social Experience,positive
Mira Apart,763,Leisure & Meals,positive
Mira Apart,764,room,positive
Mira Apart,764,service,positive
Mira Apart,764,location,positive
Mira Apart,764,price,positive
Mira Apart,764,food,positive
Mira Apart,764,Beach & Water,positive
Mira Apart,764,Accommodation & Facilities,positive
Mira Apart,764,Service & Social Experience,positive
Mira Apart,764,Leisure & Meals,positive
Mira Apart,765,room,positive
Mira Apart,765,service,positive
Mira Apart,765,location,positive
Mira Apart,765,price,positive
Mira Apart,765,food,positive
Mira Apart,765,Beach & Water,positive
Mira Apart,765,Accommodation & Facilities,positive
Mira Apart,765,Service & Social Experience,positive
Mira Apart,765,Leisure & Meals,positive
Mira Apart,766,room,positive
Mira Apart,766,service,positive
Mira Apart,766,location,positive
Mira Apart,766,price,positive
Mira Apart,766,food,positive
Mira Apart,766,Beach & Water,positive
Mira Apart,766,Accommodation & Facilities,positive
Mira Apart,766,Service & Social Experience,positive
Mira Apart,766,Leisure & Meals,positive
Lena Apart,767,room,positive
Lena Apart,767,service,positive
Lena Apart,767,location,positive
Lena Apart,767,price,positive
Lena Apart,767,food,positive
Lena Apart,767,Beach & Water,positive
Lena Apart,767,Accommodation & Facilities,positive
Lena Apart,767,Service & Social Experience,positive
Lena Apart,767,Leisure & Meals,positive
Lena Apart,768,room,positive
Lena Apart,768,service,positive
Lena Apart,768,location,positive
Lena Apart,768,price,positive
Lena Apart,768,food,positive
Lena Apart,768,Beach & Water,positive
Lena Apart,768,Accommodation & Facilities,positive
Lena Apart,768,Service & Social Experience,positive
Lena Apart,768,Leisure & Meals,positive
Lena Apart,769,room,positive
Lena Apart,769,service,positive
Lena Apart,769,location,positive
Lena Apart,769,price,positive
Lena Apart,769,food,positive
Lena Apart,769,Beach & Water,positive
Lena Apart,769,Accommodation & Facilities,positive
Lena Apart,769,Service & Social Experience,positive
Lena Apart,769,Leisure & Meals,positive
Lena Apart,770,room,positive
Lena Apart,770,service,positive
Lena Apart,770,location,positive
Lena Apart,770,price,positive
Lena Apart,770,food,positive
Lena Apart,770,Beach & Water,positive
Lena Apart,770,Accommodation & Facilities,positive
Lena Apart,770,Service & Social Experience,positive
Lena Apart,770,Leisure & Meals,positive
Lena Apart,771,room,positive
Lena Apart,771,service,positive
Lena Apart,771,location,positive
Lena Apart,771,price,positive
Lena Apart,771,food,positive
Lena Apart,771,Beach & Water,positive
Lena Apart,771,Accommodation & Facilities,positive
Lena Apart,771,Service & Social Experience,positive
Lena Apart,771,Leisure & Meals,positive
Lena Apart,772,room,positive
Lena Apart,772,service,positive
Lena Apart,772,location,positive
Lena Apart,772,price,positive
Lena Apart,772,food,positive
Lena Apart,772,Beach & Water,positive
Lena Apart,772,Accommodation & Facilities,positive
Lena Apart,772,Service & Social Experience,positive
Lena Apart,772,Leisure & Meals,positive
Lena Apart,773,room,positive
Lena Apart,773,service,positive
Lena Apart,773,location,positive
Lena Apart,773,price,positive
Lena Apart,773,food,positive
Lena Apart,773,Beach & Water,positive
Lena Apart,773,Accommodation & Facilities,positive
Lena Apart,773,Service & Social Experience,positive
Lena Apart,773,Leisure & Meals,positive
Lena Apart,774,room,positive
Lena Apart,774,service,positive
Lena Apart,774,location,positive
Lena Apart,774,price,positive
Lena Apart,774,food,positive
Lena Apart,774,Beach & Water,positive
Lena Apart,774,Accommodation & Facilities,positive
Lena Apart,774,Service & Social Experience,positive
Lena Apart,774,Leisure & Meals,positive
Lena Apart,775,room,positive
Lena Apart,775,service,positive
Lena Apart,775,location,positive
Lena Apart,775,price,positive
Lena Apart,775,food,positive
Lena Apart,775,Beach & Water,positive
Lena Apart,775,Accommodation & Facilities,positive
Lena Apart,775,Service & Social Experience,positive
Lena Apart,775,Leisure & Meals,positive
Lena Apart,776,room,positive
Lena Apart,776,service,positive
Lena Apart,776,location,positive
Lena Apart,776,price,positive
Lena Apart,776,food,positive
Lena Apart,776,Beach & Water,positive
Lena Apart,776,Accommodation & Facilities,positive
Lena Apart,776,Service & Social Experience,positive
Lena Apart,776,Leisure & Meals,positive
Feron Otel,777,room,positive
Feron Otel,777,service,positive
Feron Otel,777,location,positive
Feron Otel,777,price,positive
Feron Otel,777,food,positive
Feron Otel,777,Beach & Water,neutral
Feron Otel,777,Accommodation & Facilities,positive
Feron Otel,777,Service & Social Experience,positive
Feron Otel,777,Leisure & Meals,positive
Feron Otel,778,room,positive
Feron Otel,778,service,positive
Feron Otel,778,location,positive
Feron Otel,778,price,positive
Feron Otel,778,food,positive
Feron Otel,778,Beach & Water,neutral
Feron Otel,778,Accommodation & Facilities,positive
Feron Otel,778,Service & Social Experience,positive
Feron Otel,778,Leisure & Meals,positive
Feron Otel,779,room,positive
Feron Otel,779,service,positive
Feron Otel,779,location,positive
Feron Otel,779,price,positive
Feron Otel,779,food,positive
Feron Otel,779,Beach & Water,positive
Feron Otel,779,Accommodation & Facilities,positive
Feron Otel,779,Service & Social Experience,positive
Feron Otel,779,Leisure & Meals,positive
Feron Otel,780,room,negative
Feron Otel,780,service,negative
Feron Otel,780,location,negative
Feron Otel,780,price,negative
Feron Otel,780,food,negative
Feron Otel,780,Beach & Water,negative
Feron Otel,780,Accommodation & Facilities,negative
Feron Otel,780,Service & Social Experience,negative
Feron Otel,780,Leisure & Meals,negative
Feron Otel,781,room,neutral
Feron Otel,781,service,neutral
Feron Otel,781,location,neutral
Feron Otel,781,price,neutral
Feron Otel,781,food,neutral
Feron Otel,781,Beach & Water,neutral
Feron Otel,781,Accommodation & Facilities,neutral
Feron Otel,781,Service & Social Experience,neutral
Feron Otel,781,Leisure & Meals,neutral
Feron Otel,782,room,positive
Feron Otel,782,service,positive
Feron Otel,782,location,positive
Feron Otel,782,price,positive
Feron Otel,782,food,positive
Feron Otel,782,Beach & Water,positive
Feron Otel,782,Accommodation & Facilities,positive
Feron Otel,782,Service & Social Experience,positive
Feron Otel,782,Leisure & Meals,positive
Feron Otel,783,room,positive
Feron Otel,783,service,positive
Feron Otel,783,location,positive
Feron Otel,783,price,positive
Feron Otel,783,food,positive
Feron Otel,783,Beach & Water,neutral
Feron Otel,783,Accommodation & Facilities,positive
Feron Otel,783,Service & Social Experience,positive
Feron Otel,783,Leisure & Meals,positive
Feron Otel,784,room,positive
Feron Otel,784,service,positive
Feron Otel,784,location,positive
Feron Otel,784,price,positive
Feron Otel,784,food,positive
Feron Otel,784,Beach & Water,positive
Feron Otel,784,Accommodation & Facilities,positive
Feron Otel,784,Service & Social Experience,positive
Feron Otel,784,Leisure & Meals,positive
Feron Otel,785,room,positive
Feron Otel,785,service,positive
Feron Otel,785,location,positive
Feron Otel,785,price,negative
Feron Otel,785,food,negative
Feron Otel,785,Beach & Water,negative
Feron Otel,785,Accommodation & Facilities,negative
Feron Otel,785,Service & Social Experience,negative
Feron Otel,785,Leisure & Meals,negative
Feron Otel,786,room,positive
Feron Otel,786,service,neutral
Feron Otel,786,location,positive
Feron Otel,786,price,neutral
Feron Otel,786,food,neutral
Feron Otel,786,Beach & Water,neutral
Feron Otel,786,Accommodation & Facilities,neutral
Feron Otel,786,Service & Social Experience,neutral
Feron Otel,786,Leisure & Meals,neutral
Marina Port Otel Akyaka,787,room,positive
Marina Port Otel Akyaka,787,service,positive
Marina Port Otel Akyaka,787,location,positive
Marina Port Otel Akyaka,787,price,positive
Marina Port Otel Akyaka,787,food,positive
Marina Port Otel Akyaka,787,Beach & Water,positive
Marina Port Otel Akyaka,787,Accommodation & Facilities,positive
Marina Port Otel Akyaka,787,Service & Social Experience,positive
Marina Port Otel Akyaka,787,Leisure & Meals,positive
Marina Port Otel Akyaka,788,room,positive
Marina Port Otel Akyaka,788,service,positive
Marina Port Otel Akyaka,788,location,positive
Marina Port Otel Akyaka,788,price,positive
Marina Port Otel Akyaka,788,food,positive
Marina Port Otel Akyaka,788,Beach & Water,positive
Marina Port Otel Akyaka,788,Accommodation & Facilities,positive
Marina Port Otel Akyaka,788,Service & Social Experience,positive
Marina Port Otel Akyaka,788,Leisure & Meals,positive
Marina Port Otel Akyaka,789,room,positive
Marina Port Otel Akyaka,789,service,positive
Marina Port Otel Akyaka,789,location,positive
Marina Port Otel Akyaka,789,price,positive
Marina Port Otel Akyaka,789,food,positive
Marina Port Otel Akyaka,789,Beach & Water,positive
Marina Port Otel Akyaka,789,Accommodation & Facilities,positive
Marina Port Otel Akyaka,789,Service & Social Experience,negative
Marina Port Otel Akyaka,789,Leisure & Meals,positive
Marina Port Otel Akyaka,790,room,positive
Marina Port Otel Akyaka,790,service,positive
Marina Port Otel Akyaka,790,location,positive
Marina Port Otel Akyaka,790,price,positive
Marina Port Otel Akyaka,790,food,positive
Marina Port Otel Akyaka,790,Beach & Water,positive
Marina Port Otel Akyaka,790,Accommodation & Facilities,positive
Marina Port Otel Akyaka,790,Service & Social Experience,positive
Marina Port Otel Akyaka,790,Leisure & Meals,positive
Marina Port Otel Akyaka,791,room,negative
Marina Port Otel Akyaka,791,service,negative
Marina Port Otel Akyaka,791,location,negative
Marina Port Otel Akyaka,791,price,negative
Marina Port Otel Akyaka,791,food,negative
Marina Port Otel Akyaka,791,Beach & Water,negative
Marina Port Otel Akyaka,791,Accommodation & Facilities,negative
Marina Port Otel Akyaka,791,Service & Social Experience,negative
Marina Port Otel Akyaka,791,Leisure & Meals,negative
Marina Port Otel Akyaka,792,room,positive
Marina Port Otel Akyaka,792,service,positive
Marina Port Otel Akyaka,792,location,positive
Marina Port Otel Akyaka,792,price,positive
Marina Port Otel Akyaka,792,food,positive
Marina Port Otel Akyaka,792,Beach & Water,positive
Marina Port Otel Akyaka,792,Accommodation & Facilities,positive
Marina Port Otel Akyaka,792,Service & Social Experience,positive
Marina Port Otel Akyaka,792,Leisure & Meals,positive
Marina Port Otel Akyaka,793,room,positive
Marina Port Otel Akyaka,793,service,positive
Marina Port Otel Akyaka,793,location,positive
Marina Port Otel Akyaka,793,price,positive
Marina Port Otel Akyaka,793,food,positive
Marina Port Otel Akyaka,793,Beach & Water,positive
Marina Port Otel Akyaka,793,Accommodation & Facilities,positive
Marina Port Otel Akyaka,793,Service & Social Experience,positive
Marina Port Otel Akyaka,793,Leisure & Meals,positive
Marina Port Otel Akyaka,794,room,positive
Marina Port Otel Akyaka,794,service,positive
Marina Port Otel Akyaka,794,location,positive
Marina Port Otel Akyaka,794,price,positive
Marina Port Otel Akyaka,794,food,positive
Marina Port Otel Akyaka,794,Beach & Water,positive
Marina Port Otel Akyaka,794,Accommodation & Facilities,positive
Marina Port Otel Akyaka,794,Service & Social Experience,positive
Marina Port Otel Akyaka,794,Leisure & Meals,positive
Marina Port Otel Akyaka,795,room,positive
Marina Port Otel Akyaka,795,service,negative
Marina Port Otel Akyaka,795,location,positive
Marina Port Otel Akyaka,795,price,positive
Marina Port Otel Akyaka,795,food,positive
Marina Port Otel Akyaka,795,Beach & Water,positive
Marina Port Otel Akyaka,795,Accommodation & Facilities,positive
Marina Port Otel Akyaka,795,Service & Social Experience,positive
Marina Port Otel Akyaka,795,Leisure & Meals,positive
Marina Port Otel Akyaka,796,room,positive
Marina Port Otel Akyaka,796,service,positive
Marina Port Otel Akyaka,796,location,positive
Marina Port Otel Akyaka,796,price,positive
Marina Port Otel Akyaka,796,food,positive
Marina Port Otel Akyaka,796,Beach & Water,positive
Marina Port Otel Akyaka,796,Accommodation & Facilities,positive
Marina Port Otel Akyaka,796,Service & Social Experience,positive
Marina Port Otel Akyaka,796,Leisure & Meals,positive
Acar Pansiyon,797,room,positive
Acar Pansiyon,797,service,positive
Acar Pansiyon,797,location,positive
Acar Pansiyon,797,price,positive
Acar Pansiyon,797,food,positive
Acar Pansiyon,797,Beach & Water,positive
Acar Pansiyon,797,Accommodation & Facilities,positive
Acar Pansiyon,797,Service & Social Experience,positive
Acar Pansiyon,797,Leisure & Meals,positive
Acar Pansiyon,798,room,positive
Acar Pansiyon,798,service,positive
Acar Pansiyon,798,location,positive
Acar Pansiyon,798,price,positive
Acar Pansiyon,798,food,positive
Acar Pansiyon,798,Beach & Water,positive
Acar Pansiyon,798,Accommodation & Facilities,positive
Acar Pansiyon,798,Service & Social Experience,positive
Acar Pansiyon,798,Leisure & Meals,positive
Acar Pansiyon,799,room,positive
Acar Pansiyon,799,service,positive
Acar Pansiyon,799,location,positive
Acar Pansiyon,799,price,positive
Acar Pansiyon,799,food,positive
Acar Pansiyon,799,Beach & Water,positive
Acar Pansiyon,799,Accommodation & Facilities,positive
Acar Pansiyon,799,Service & Social Experience,positive
Acar Pansiyon,799,Leisure & Meals,positive
Acar Pansiyon,800,room,positive
Acar Pansiyon,800,service,positive
Acar Pansiyon,800,location,positive
Acar Pansiyon,800,price,positive
Acar Pansiyon,800,food,positive
Acar Pansiyon,800,Beach & Water,positive
Acar Pansiyon,800,Accommodation & Facilities,positive
Acar Pansiyon,800,Service & Social Experience,positive
Acar Pansiyon,800,Leisure & Meals,positive
Acar Pansiyon,801,room,positive
Acar Pansiyon,801,service,positive
Acar Pansiyon,801,location,neutral
Acar Pansiyon,801,price,positive
Acar Pansiyon,801,food,neutral
Acar Pansiyon,801,Beach & Water,neutral
Acar Pansiyon,801,Accommodation & Facilities,positive
Acar Pansiyon,801,Service & Social Experience,neutral
Acar Pansiyon,801,Leisure & Meals,neutral
Acar Pansiyon,802,room,positive
Acar Pansiyon,802,service,positive
Acar Pansiyon,802,location,positive
Acar Pansiyon,802,price,positive
Acar Pansiyon,802,food,positive
Acar Pansiyon,802,Beach & Water,positive
Acar Pansiyon,802,Accommodation & Facilities,positive
Acar Pansiyon,802,Service & Social Experience,positive
Acar Pansiyon,802,Leisure & Meals,positive
Acar Pansiyon,803,room,positive
Acar Pansiyon,803,service,positive
Acar Pansiyon,803,location,positive
Acar Pansiyon,803,price,positive
Acar Pansiyon,803,food,positive
Acar Pansiyon,803,Beach & Water,positive
Acar Pansiyon,803,Accommodation & Facilities,positive
Acar Pansiyon,803,Service & Social Experience,positive
Acar Pansiyon,803,Leisure & Meals,positive
Acar Pansiyon,804,room,positive
Acar Pansiyon,804,service,positive
Acar Pansiyon,804,location,positive
Acar Pansiyon,804,price,positive
Acar Pansiyon,804,food,positive
Acar Pansiyon,804,Beach & Water,positive
Acar Pansiyon,804,Accommodation & Facilities,positive
Acar Pansiyon,804,Service & Social Experience,positive
Acar Pansiyon,804,Leisure & Meals,positive
Acar Pansiyon,805,room,positive
Acar Pansiyon,805,service,positive
Acar Pansiyon,805,location,positive
Acar Pansiyon,805,price,positive
Acar Pansiyon,805,food,positive
Acar Pansiyon,805,Beach & Water,positive
Acar Pansiyon,805,Accommodation & Facilities,positive
Acar Pansiyon,805,Service & Social Experience,positive
Acar Pansiyon,805,Leisure & Meals,positive
Acar Pansiyon,806,room,positive
Acar Pansiyon,806,service,positive
Acar Pansiyon,806,location,positive
Acar Pansiyon,806,price,positive
Acar Pansiyon,806,food,positive
Acar Pansiyon,806,Beach & Water,positive
Acar Pansiyon,806,Accommodation & Facilities,positive
Acar Pansiyon,806,Service & Social Experience,positive
Acar Pansiyon,806,Leisure & Meals,positive
Cumba Apart,807,room,positive
Cumba Apart,807,service,positive
Cumba Apart,807,location,positive
Cumba Apart,807,price,positive
Cumba Apart,807,food,positive
Cumba Apart,807,Beach & Water,positive
Cumba Apart,807,Accommodation & Facilities,positive
Cumba Apart,807,Service & Social Experience,positive
Cumba Apart,807,Leisure & Meals,positive
Cumba Apart,808,room,negative
Cumba Apart,808,service,negative
Cumba Apart,808,location,negative
Cumba Apart,808,price,negative
Cumba Apart,808,food,negative
Cumba Apart,808,Beach & Water,negative
Cumba Apart,808,Accommodation & Facilities,negative
Cumba Apart,808,Service & Social Experience,negative
Cumba Apart,808,Leisure & Meals,negative
Cumba Apart,809,room,positive
Cumba Apart,809,service,positive
Cumba Apart,809,location,positive
Cumba Apart,809,price,positive
Cumba Apart,809,food,positive
Cumba Apart,809,Beach & Water,positive
Cumba Apart,809,Accommodation & Facilities,positive
Cumba Apart,809,Service & Social Experience,positive
Cumba Apart,809,Leisure & Meals,positive
Cumba Apart,810,room,positive
Cumba Apart,810,service,positive
Cumba Apart,810,location,positive
Cumba Apart,810,price,positive
Cumba Apart,810,food,positive
Cumba Apart,810,Beach & Water,positive
Cumba Apart,810,Accommodation & Facilities,positive
Cumba Apart,810,Service & Social Experience,positive
Cumba Apart,810,Leisure & Meals,positive
Cumba Apart,811,room,negative
Cumba Apart,811,service,positive
Cumba Apart,811,location,positive
Cumba Apart,811,price,positive
Cumba Apart,811,food,negative
Cumba Apart,811,Beach & Water,negative
Cumba Apart,811,Accommodation & Facilities,negative
Cumba Apart,811,Service & Social Experience,negative
Cumba Apart,811,Leisure & Meals,negative
Cumba Apart,812,room,positive
Cumba Apart,812,service,positive
Cumba Apart,812,location,positive
Cumba Apart,812,price,positive
Cumba Apart,812,food,positive
Cumba Apart,812,Beach & Water,positive
Cumba Apart,812,Accommodation & Facilities,positive
Cumba Apart,812,Service & Social Experience,positive
Cumba Apart,812,Leisure & Meals,positive
Cumba Apart,813,room,positive
Cumba Apart,813,service,positive
Cumba Apart,813,location,positive
Cumba Apart,813,price,positive
Cumba Apart,813,food,positive
Cumba Apart,813,Beach & Water,positive
Cumba Apart,813,Accommodation & Facilities,positive
Cumba Apart,813,Service & Social Experience,positive
Cumba Apart,813,Leisure & Meals,positive
Cumba Apart,814,room,positive
Cumba Apart,814,service,positive
Cumba Apart,814,location,positive
Cumba Apart,814,price,positive
Cumba Apart,814,food,positive
Cumba Apart,814,Beach & Water,positive
Cumba Apart,814,Accommodation & Facilities,positive
Cumba Apart,814,Service & Social Experience,positive
Cumba Apart,814,Leisure & Meals,positive
Cumba Apart,815,room,negative
Cumba Apart,815,service,positive
Cumba Apart,815,location,positive
Cumba Apart,815,price,positive
Cumba Apart,815,food,negative
Cumba Apart,815,Beach & Water,positive
Cumba Apart,815,Accommodation & Facilities,positive
Cumba Apart,815,Service & Social Experience,positive
Cumba Apart,815,Leisure & Meals,positive
Cumba Apart,816,room,positive
Cumba Apart,816,service,positive
Cumba Apart,816,location,positive
Cumba Apart,816,price,positive
Cumba Apart,816,food,positive
Cumba Apart,816,Beach & Water,positive
Cumba Apart,816,Accommodation & Facilities,positive
Cumba Apart,816,Service & Social Experience,positive
Cumba Apart,816,Leisure & Meals,positive
Limon Otel,817,room,positive
Limon Otel,817,service,positive
Limon Otel,817,location,positive
Limon Otel,817,price,positive
Limon Otel,817,food,positive
Limon Otel,817,Beach & Water,positive
Limon Otel,817,Accommodation & Facilities,positive
Limon Otel,817,Service & Social Experience,positive
Limon Otel,817,Leisure & Meals,positive
Limon Otel,818,room,positive
Limon Otel,818,service,positive
Limon Otel,818,location,positive
Limon Otel,818,price,positive
Limon Otel,818,food,positive
Limon Otel,818,Beach & Water,positive
Limon Otel,818,Accommodation & Facilities,positive
Limon Otel,818,Service & Social Experience,positive
Limon Otel,818,Leisure & Meals,positive
Limon Otel,819,room,positive
Limon Otel,819,service,positive
Limon Otel,819,location,positive
Limon Otel,819,price,positive
Limon Otel,819,food,positive
Limon Otel,819,Beach & Water,positive
Limon Otel,819,Accommodation & Facilities,positive
Limon Otel,819,Service & Social Experience,positive
Limon Otel,819,Leisure & Meals,positive
Limon Otel,820,room,positive
Limon Otel,820,service,positive
Limon Otel,820,location,positive
Limon Otel,820,price,positive
Limon Otel,820,food,positive
Limon Otel,820,Beach & Water,positive
Limon Otel,820,Accommodation & Facilities,positive
Limon Otel,820,Service & Social Experience,positive
Limon Otel,820,Leisure & Meals,positive
Limon Otel,821,room,neutral
Limon Otel,821,service,neutral
Limon Otel,821,location,neutral
Limon Otel,821,price,positive
Limon Otel,821,food,negative
Limon Otel,821,Beach & Water,neutral
Limon Otel,821,Accommodation & Facilities,positive
Limon Otel,821,Service & Social Experience,negative
Limon Otel,821,Leisure & Meals,negative
Limon Otel,822,room,positive
Limon Otel,822,service,positive
Limon Otel,822,location,positive
Limon Otel,822,price,positive
Limon Otel,822,food,positive
Limon Otel,822,Beach & Water,positive
Limon Otel,822,Accommodation & Facilities,positive
Limon Otel,822,Service & Social Experience,positive
Limon Otel,822,Leisure & Meals,positive
Limon Otel,823,room,negative
Limon Otel,823,service,negative
Limon Otel,823,location,positive
Limon Otel,823,price,negative
Limon Otel,823,food,negative
Limon Otel,823,Beach & Water,negative
Limon Otel,823,Accommodation & Facilities,negative
Limon Otel,823,Service & Social Experience,negative
Limon Otel,823,Leisure & Meals,negative
Limon Otel,824,room,positive
Limon Otel,824,service,positive
Limon Otel,824,location,positive
Limon Otel,824,price,positive
Limon Otel,824,food,positive
Limon Otel,824,Beach & Water,positive
Limon Otel,824,Accommodation & Facilities,positive
Limon Otel,824,Service & Social Experience,positive
Limon Otel,824,Leisure & Meals,positive
Limon Otel,825,room,positive
Limon Otel,825,service,positive
Limon Otel,825,location,positive
Limon Otel,825,price,positive
Limon Otel,825,food,positive
Limon Otel,825,Beach & Water,neutral
Limon Otel,825,Accommodation & Facilities,positive
Limon Otel,825,Service & Social Experience,positive
Limon Otel,825,Leisure & Meals,positive
Limon Otel,826,room,neutral
Limon Otel,826,service,neutral
Limon Otel,826,location,positive
Limon Otel,826,price,positive
Limon Otel,826,food,neutral
Limon Otel,826,Beach & Water,positive
Limon Otel,826,Accommodation & Facilities,positive
Limon Otel,826,Service & Social Experience,neutral
Limon Otel,826,Leisure & Meals,neutral
KÖRFEZ OTEL & RESTAURANT,827,room,negative
KÖRFEZ OTEL & RESTAURANT,827,service,negative
KÖRFEZ OTEL & RESTAURANT,827,location,negative
KÖRFEZ OTEL & RESTAURANT,827,price,negative
KÖRFEZ OTEL & RESTAURANT,827,food,negative
KÖRFEZ OTEL & RESTAURANT,827,Beach & Water,negative
KÖRFEZ OTEL & RESTAURANT,827,Accommodation & Facilities,negative
KÖRFEZ OTEL & RESTAURANT,827,Service & Social Experience,negative
KÖRFEZ OTEL & RESTAURANT,827,Leisure & Meals,negative
KÖRFEZ OTEL & RESTAURANT,828,room,positive
KÖRFEZ OTEL & RESTAURANT,828,service,positive
KÖRFEZ OTEL & RESTAURANT,828,location,positive
KÖRFEZ OTEL & RESTAURANT,828,price,positive
KÖRFEZ OTEL & RESTAURANT,828,food,positive
KÖRFEZ OTEL & RESTAURANT,828,Beach & Water,positive
KÖRFEZ OTEL & RESTAURANT,828,Accommodation & Facilities,positive
KÖRFEZ OTEL & RESTAURANT,828,Service & Social Experience,positive
KÖRFEZ OTEL & RESTAURANT,828,Leisure & Meals,positive
KÖRFEZ OTEL & RESTAURANT,829,room,negative
KÖRFEZ OTEL & RESTAURANT,829,service,negative
KÖRFEZ OTEL & RESTAURANT,829,location,negative
KÖRFEZ OTEL & RESTAURANT,829,price,negative
KÖRFEZ OTEL & RESTAURANT,829,food,negative
KÖRFEZ OTEL & RESTAURANT,829,Beach & Water,negative
KÖRFEZ OTEL & RESTAURANT,829,Accommodation & Facilities,negative
KÖRFEZ OTEL & RESTAURANT,829,Service & Social Experience,negative
KÖRFEZ OTEL & RESTAURANT,829,Leisure & Meals,negative
KÖRFEZ OTEL & RESTAURANT,830,room,negative
KÖRFEZ OTEL & RESTAURANT,830,service,negative
KÖRFEZ OTEL & RESTAURANT,830,location,negative
KÖRFEZ OTEL & RESTAURANT,830,price,negative
KÖRFEZ OTEL & RESTAURANT,830,food,negative
KÖRFEZ OTEL & RESTAURANT,830,Beach & Water,negative
KÖRFEZ OTEL & RESTAURANT,830,Accommodation & Facilities,negative
KÖRFEZ OTEL & RESTAURANT,830,Service & Social Experience,negative
KÖRFEZ OTEL & RESTAURANT,830,Leisure & Meals,negative
KÖRFEZ OTEL & RESTAURANT,831,room,positive
KÖRFEZ OTEL & RESTAURANT,831,service,positive
KÖRFEZ OTEL & RESTAURANT,831,location,positive
KÖRFEZ OTEL & RESTAURANT,831,price,positive
KÖRFEZ OTEL & RESTAURANT,831,food,positive
KÖRFEZ OTEL & RESTAURANT,831,Beach & Water,positive
KÖRFEZ OTEL & RESTAURANT,831,Accommodation & Facilities,positive
KÖRFEZ OTEL & RESTAURANT,831,Service & Social Experience,positive
KÖRFEZ OTEL & RESTAURANT,831,Leisure & Meals,positive
KÖRFEZ OTEL & RESTAURANT,832,room,negative
KÖRFEZ OTEL & RESTAURANT,832,service,negative
KÖRFEZ OTEL & RESTAURANT,832,location,negative
KÖRFEZ OTEL & RESTAURANT,832,price,negative
KÖRFEZ OTEL & RESTAURANT,832,food,negative
KÖRFEZ OTEL & RESTAURANT,832,Beach & Water,negative
KÖRFEZ OTEL & RESTAURANT,832,Accommodation & Facilities,negative
KÖRFEZ OTEL & RESTAURANT,832,Service & Social Experience,negative
KÖRFEZ OTEL & RESTAURANT,832,Leisure & Meals,negative
KÖRFEZ OTEL & RESTAURANT,833,room,positive
KÖRFEZ OTEL & RESTAURANT,833,service,positive
KÖRFEZ OTEL & RESTAURANT,833,location,positive
KÖRFEZ OTEL & RESTAURANT,833,price,positive
KÖRFEZ OTEL & RESTAURANT,833,food,positive
KÖRFEZ OTEL & RESTAURANT,833,Beach & Water,positive
KÖRFEZ OTEL & RESTAURANT,833,Accommodation & Facilities,positive
KÖRFEZ OTEL & RESTAURANT,833,Service & Social Experience,positive
KÖRFEZ OTEL & RESTAURANT,833,Leisure & Meals,positive
KÖRFEZ OTEL & RESTAURANT,834,room,negative
KÖRFEZ OTEL & RESTAURANT,834,service,negative
KÖRFEZ OTEL & RESTAURANT,834,location,negative
KÖRFEZ OTEL & RESTAURANT,834,price,negative
KÖRFEZ OTEL & RESTAURANT,834,food,negative
KÖRFEZ OTEL & RESTAURANT,834,Beach & Water,negative
